Ano,Subprefeitura,Subprefeitura_Padronizada,Distrito_Admin,Distrito_Admin_Padronizados,Sexo,0a4,5a9,10a14,15a19,20a24,25a29,30a34,35a39,40a44,45a49,50a54,50a59,60a64,60a69,70a74,75e,total,Origem,Arquivo
2023,Santo Amaro,SANTO_AMARO,Santo Amaro,Santo_Amaro,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Pirituba/Jaraguá,PIRITUBA_JARAGUA,São Domingos,Sao_Domingos,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Vila Prudente,VILA_PRUDENTE,São Lucas,Sao_Lucas,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,São Mateus,SAO_MATEUS,São Mateus,Sao_Mateus,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,São Miguel,SAO_MIGUEL,São Miguel,Sao_Miguel,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,São Mateus,SAO_MATEUS,São Rafael,Sao_Rafael,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Sapopemba,SAPOPEMBA,Sapopemba,Sapopemba,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Vila Mariana,VILA_MARIANA,Saúde,Saude,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Sé,SE,Sé,Se,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Capela do Socorro,CAPELA_DO_SOCORRO,Socorro,Socorro,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Mooca,MOOCA,Tatuapé,Tatuape,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Jaçanã/Tremembé,JACANA_TREMEMBE,Tremembé,Tremembe,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Santana/Tucuruvi,SANTANA_TUCURUVI,Tucuruvi,Tucuruvi,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Campo Limpo,CAMPO_LIMPO,Vila Andrade,Vila_Andrade,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Itaim Paulista,ITAIM_PAULISTA,Vila Curuçá,Vila_Curuca,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Vila Formosa,Vila_Formosa,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Guilherme,Vila_Guilherme,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,São Miguel,SAO_MIGUEL,Vila Jacuí,Vila_Jacui,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Lapa,LAPA,Vila Leopoldina,Vila_Leopoldina,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Maria,Vila_Maria,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Vila Mariana,VILA_MARIANA,Vila Mariana,Vila_Mariana,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Penha,PENHA,Vila Matilde,Vila_Matilde,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Medeiros,Vila_Medeiros,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Vila Prudente,VILA_PRUDENTE,Vila Prudente,Vila_Prudente,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,Butantã,BUTANTA,Vila Sônia,Vila_Sonia,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2023,,NAO_IDENTIFICADO,Ignorado,Ignorado,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2023.csv
2024,Mooca,MOOCA,Água Rasa,Agua_Rasa,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Pinheiros,PINHEIROS,Alto de Pinheiros,Alto_de_Pinheiros,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Perus,PERUS,Anhanguera,Anhanguera,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Aricanduva,Aricanduva,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Penha,PENHA,Artur Alvim,Artur_Alvim,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Lapa,LAPA,Barra Funda,Barra_Funda,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Sé,SE,Bela Vista,Bela_Vista,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Mooca,MOOCA,Belém,Belem,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Sé,SE,Bom Retiro,Bom_Retiro,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Mooca,MOOCA,Brás,Bras,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Freguesia/Brasilândia,FREGUESIA_BRASILANDIA,Brasilândia,Brasilandia,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Butantã,BUTANTA,Butantã,Butanta,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Cachoeirinha,Cachoeirinha,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Sé,SE,Cambuci,Cambuci,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Santo Amaro,SANTO_AMARO,Campo Belo,Campo_Belo,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Santo Amaro,SANTO_AMARO,Campo Grande,Campo_Grande,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Campo Limpo,CAMPO_LIMPO,Campo Limpo,Campo_Limpo,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Penha,PENHA,Cangaíba,Cangaiba,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Campo Limpo,CAMPO_LIMPO,Capão Redondo,Capao_Redondo,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Carrão,Carrao,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Casa Verde,Casa_Verde,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Cidade Ademar,CIDADE_ADEMAR,Cidade Ademar,Cidade_Ademar,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Capela do Socorro,CAPELA_DO_SOCORRO,Cidade Dutra,Cidade_Dutra,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Itaquera,ITAQUERA,Cidade Líder,Cidade_Lider,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Cidade Tiradentes,CIDADE_TIRADENTES,Cidade Tiradentes,Cidade_Tiradentes,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Sé,SE,Consolação,Consolacao,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Ipiranga,IPIRANGA,Cursino,Cursino,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Ermelino Matarazzo,ERMELINO_MATARAZZO,Ermelino Matarazzo,Ermelino_Matarazzo,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Freguesia/Brasilândia,FREGUESIA_BRASILANDIA,Freguesia do Ó,Freguesia_do_O,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Capela do Socorro,CAPELA_DO_SOCORRO,Grajaú,Grajau,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Guaianases,GUAIANASES,Guaianases,Guaianases,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,São Mateus,SAO_MATEUS,Iguatemi,Iguatemi,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Ipiranga,IPIRANGA,Ipiranga,Ipiranga,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Pinheiros,PINHEIROS,Itaim Bibi,Itaim_Bibi,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Itaim Paulista,ITAIM_PAULISTA,Itaim Paulista,Itaim_Paulista,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Itaquera,ITAQUERA,Itaquera,Itaquera,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Jabaquara,JABAQUARA,Jabaquara,Jabaquara,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Jaçanã/Tremembé,JACANA_TREMEMBE,Jaçanã,Jacana,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Lapa,LAPA,Jaguara,Jaguara,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Lapa,LAPA,Jaguaré,Jaguare,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Pirituba/Jaraguá,PIRITUBA_JARAGUA,Jaraguá,Jaragua,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,M'Boi Mirim,M_BOI_MIRIM,Jardim Ângela,Jardim_Angela,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,São Miguel,SAO_MIGUEL,Jardim Helena,Jardim_Helena,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Pinheiros,PINHEIROS,Jardim Paulista,Jardim_Paulista,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,M'Boi Mirim,M_BOI_MIRIM,Jardim São Luís,Jardim_Sao_Luis,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Itaquera,ITAQUERA,José Bonifácio,Jose_Bonifacio,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Guaianases,GUAIANASES,Lajeado,Lajeado,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Lapa,LAPA,Lapa,Lapa,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Sé,SE,Liberdade,Liberdade,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Limão,Limao,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Santana/Tucuruvi,SANTANA_TUCURUVI,Mandaqui,Mandaqui,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Parelheiros,PARELHEIROS,Marsilac,Marsilac,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Vila Mariana,VILA_MARIANA,Moema,Moema,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Mooca,MOOCA,Mooca,Mooca,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Butantã,BUTANTA,Morumbi,Morumbi,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Parelheiros,PARELHEIROS,Parelheiros,Parelheiros,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Mooca,MOOCA,Pari,Pari,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Itaquera,ITAQUERA,Parque do Carmo,Parque_do_Carmo,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Cidade Ademar,CIDADE_ADEMAR,Pedreira,Pedreira,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Penha,PENHA,Penha,Penha,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Lapa,LAPA,Perdizes,Perdizes,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Perus,PERUS,Perus,Perus,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Pinheiros,PINHEIROS,Pinheiros,Pinheiros,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Pirituba/Jaraguá,PIRITUBA_JARAGUA,Pirituba,Pirituba,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Ermelino Matarazzo,ERMELINO_MATARAZZO,Ponte Rasa,Ponte_Rasa,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Butantã,BUTANTA,Raposo Tavares,Raposo_Tavares,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Sé,SE,República,Republica,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Butantã,BUTANTA,Rio Pequeno,Rio_Pequeno,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Ipiranga,IPIRANGA,Sacomã,Sacoma,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Sé,SE,Santa Cecília,Santa_Cecilia,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Santana/Tucuruvi,SANTANA_TUCURUVI,Santana,Santana,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Santo Amaro,SANTO_AMARO,Santo Amaro,Santo_Amaro,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Pirituba/Jaraguá,PIRITUBA_JARAGUA,São Domingos,Sao_Domingos,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Vila Prudente,VILA_PRUDENTE,São Lucas,Sao_Lucas,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,São Mateus,SAO_MATEUS,São Mateus,Sao_Mateus,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,São Miguel,SAO_MIGUEL,São Miguel,Sao_Miguel,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,São Mateus,SAO_MATEUS,São Rafael,Sao_Rafael,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Sapopemba,SAPOPEMBA,Sapopemba,Sapopemba,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Vila Mariana,VILA_MARIANA,Saúde,Saude,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Sé,SE,Sé,Se,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Capela do Socorro,CAPELA_DO_SOCORRO,Socorro,Socorro,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Mooca,MOOCA,Tatuapé,Tatuape,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Jaçanã/Tremembé,JACANA_TREMEMBE,Tremembé,Tremembe,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Santana/Tucuruvi,SANTANA_TUCURUVI,Tucuruvi,Tucuruvi,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Campo Limpo,CAMPO_LIMPO,Vila Andrade,Vila_Andrade,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Itaim Paulista,ITAIM_PAULISTA,Vila Curuçá,Vila_Curuca,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Vila Formosa,Vila_Formosa,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Guilherme,Vila_Guilherme,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,São Miguel,SAO_MIGUEL,Vila Jacuí,Vila_Jacui,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Lapa,LAPA,Vila Leopoldina,Vila_Leopoldina,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Maria,Vila_Maria,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Vila Mariana,VILA_MARIANA,Vila Mariana,Vila_Mariana,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Penha,PENHA,Vila Matilde,Vila_Matilde,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Medeiros,Vila_Medeiros,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Vila Prudente,VILA_PRUDENTE,Vila Prudente,Vila_Prudente,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,Butantã,BUTANTA,Vila Sônia,Vila_Sonia,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2024,,NAO_IDENTIFICADO,Ignorado,Ignorado,ign,,,,,,,,,,,,,,,,,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_ign_2024.csv
2025,Mooca,MOOCA,Água Rasa,Agua_Rasa,masculino,1957,2166,2392,1908,2064,2515,2526,2985,3156,2969,2647,2286,2408,2111,1562,2059,37711,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Pinheiros,PINHEIROS,Alto de Pinheiros,Alto_de_Pinheiros,masculino,687,778,863,831,911,1084,1214,1337,1319,1474,1230,1183,1326,1152,1026,1659,18074,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Perus,PERUS,Anhanguera,Anhanguera,masculino,3100,3088,2983,2968,3615,4444,3952,3759,3272,3046,2953,2837,2016,1383,837,617,44870,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Aricanduva,Aricanduva,masculino,2280,2413,2564,2310,2664,3193,2974,3268,3280,2902,2676,2568,2186,1924,1388,1813,40403,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Penha,PENHA,Artur Alvim,Artur_Alvim,masculino,2611,2823,3000,2720,3034,3659,3452,3751,4035,3720,3138,2579,2404,1927,1525,1836,46214,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Lapa,LAPA,Barra Funda,Barra_Funda,masculino,447,502,569,414,444,470,534,635,750,700,609,455,390,372,281,362,7934,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Sé,SE,Bela Vista,Bela_Vista,masculino,1600,2004,2169,1408,1347,1461,1828,3589,4584,3860,2784,2281,1956,1614,1291,1632,35408,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Mooca,MOOCA,Belém,Belem,masculino,1594,1897,2184,1330,1269,1338,1404,2082,2402,2058,1660,1293,1214,998,779,877,24379,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Sé,SE,Bom Retiro,Bom_Retiro,masculino,1290,1424,1581,1138,1199,1308,1398,1840,1832,1669,1232,1059,865,743,539,617,19734,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Mooca,MOOCA,Brás,Bras,masculino,1148,1286,1492,878,948,1056,1168,1541,1642,1418,1179,942,762,630,422,462,16974,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Freguesia/Brasilândia,FREGUESIA_BRASILANDIA,Brasilândia,Brasilandia,masculino,10985,11349,11640,9112,10817,12622,11021,11023,10589,9105,8008,7239,5557,4371,2944,2921,139303,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Butantã,BUTANTA,Butantã,Butanta,masculino,1141,1297,1425,1201,1245,1382,1549,2413,2665,2257,1775,1546,1445,1281,1055,1503,25180,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
2025,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Cachoeirinha,Cachoeirinha,masculino,5048,5348,5663,4644,5332,6046,5609,5814,5678,5084,4175,3842,3123,2638,1719,1751,71514,populacao_seade-sp_2000a2050,populacao_seade-sp_2000a2050_masculino_2025.csv
